text,date,from,photo,file_name
"Препарируем публичные портфели и стратегии, ч.6
(предыдущая часть тут)

Секреты главного портфеля российского рынка ценных бумаг раскрываются сегодня! Что у нас в Хулежебоке? Имя появилось по мотивам стратегии Сергея Спирина, который придумал отличное название (“Лежебока”) для идей Рэя Далио (“всепогодный портфель”) и Дэвида Свенсена, гениального управляющего эндаумент-фонда Йельского Университета. Именно они 40 лет назад заговорили о регулярной (раз в год или чаще) ребалансировке трёх видов активов: золота, акций и облигаций. 

У нас в портфеле те же 3 базовых группы активов: акции, облигации и драгметаллы. Они поделены на 10 равных частей:

40% - акции:
LKOH - Лукойл
SBER - Сбербанк
TCSG - Тинькофф
YNDX - Яндекс

40% - облигации:
ОФЗ-ПК 29009 (флоутер)
ОФЗ-ПК 29010 (флоутер)
ОФЗ-ПК 29006 (флоутер до 2025 года, заменим его на ПД)
ОФЗ-ПД 26227 (обычные короткие облигации, выпуск погашается на днях, заменим на длинные)

20% - драгметаллы:
GLDRUB_TOM - золото
SLVRUB_TOM - серебро

Когда какой-то актив перерастает свою долю в 10%, мы его немного продаём. Когда падает - немного докупаем. Сделки примерно раз в неделю, но можно и реже - это больше для развлечения.

В Хулежебоку вложено 5 млн рублей, сейчас его стоимость 6.46 млн рублей. С учётом всех вводов (XIRR) получается 30% годовых за 27 месяцев. С начала 2024 года (YTD) +18%. Индекс Мосбиржи Хулежебока второй раз обогнал в апреле (до этого - в ноябре 22-го).

Коэффициент Шарпа у него 0.89 - лучше индекса, Сортино 1.22 - лучше индекса. Бета (волатильность относительно рынка) - 0. 54 - намного меньше индекса. Базовая идея была в том, чтобы на провалах он падал не так сильно, как индекс - пока это прекрасно работает. Пока статистики по дродаунам у нас нет, но тут будет полная победа над индексами.

#портфели #стратегия",2024-07-07T15:56:52,Posts,,
"Почему в принципе хорошие акции (прибыльные, дивидендные) всегда кто-то продаёт? Не такие уж они хорошие? Почему нет компаний (с публичным размещением акций), акции которых никто не продаёт?

А с чего вы взяли. что они хорошие? Как вы это определили? Всегда есть кто-то, кто считает иначе. 

Есть кто-то, кто купил эти акции 20 лет назад в 100 раз дешевле. Ему и так хорошо. 

Кому-то нужны деньги на айфон, он плачет и продаёт. Кому-то на портвейн - он радуется и продаёт. 

Кому-то стала интересна другая акция, он перекладывается. 

Кому-то надо ребалансировать доли разных бумаг в портфеле, он что-то покупает и что-то продаёт одновременно и даже не думает что именно (это я, например). 

Кто-то считает, что компания стала слишком уж переоценена, и не просто продаёт свои акции, а продаёт вкороткую. 

Действующих лиц на рынке очень много, поэтому всегда что-то происходит и всегда у вас будет контрагент, не считая каких-то редких ситуаций с не очень популярными бумагами. 

А вот кто Газпром покупает - вот это для меня загадка.

#хулифак #акции",2024-07-07T15:56:52,Posts,,
"Портфели июнь 2024 
(на начало июля СЧА 35.2 млн руб)

Что произошло
- за июнь биржевые портфели отыграли 72 тыс рублей и обогнали индексы
- первый публичный ап-раунд в венчурном портфеле (Нейри +25%)
- ушёл второй платёж за ипотеку, за 73500 рублей я приобрёл 0.11% от квартиры
- довложено 200к в Хулинформатику (всего стало 1.3 млн)
- куплено 3 пакета Lego, дисплей бустеров MTG за 10к и 2 бутылки виски по 4к
- продолжаю заходить в стартапы (3 новых и 2 докупки)
- появился новый портфель со стратегией автоследования - Юный Хулежебока
- такси принесли 112к руб (23% годовых), спрос сильно ниже запланированного
- дефолтность в Jetlend перевалила за 20%

😴 Хулежебока (стратегия тут)
Вложено 5 млн, СЧА 6.46 млн, дох за 27 мес 30% годовых, +18% YTD
- весь месяц покупал-продавал ОФЗ
- продавал Т-Банк и Сбер

📈 Хулинвестиции (стратегия тут)
Вложено 3 млн, СЧА 3.4 млн, дох за 27 мес 11% годовых, +5% YTD
- докупал НорНикель
- продавал Сбер и Т-Банк

🍼 БУХЛО (стратегия тут)
Вложено 1.1 млн, СЧА 1.39 млн, доходность за 20 мес. 31% годовых, +7% YTD
- сначала докупал Абрау-Дюрсо и Русагро
- потом продавал Абрау-Дюрсо и Русагро

😠 ЗЛО (стратегия тут) 
Вложено 1 млн, СЧА 1.15 млн, доходность за 16 мес. 19% годовых, +4% YTD
- продавал ОФЗ и золото
- докупал Лукойл на гэпе

💾 Хулинформатика (стратегия тут)
Вложено 1.3 млн, СЧА 1.4 млн, доходность за 6 мес +12%
- продавал ВУШ и ВК
- довложил 200 тыс рублей и докупил всего

🧐 Пенсия без дураков (стратегия тут)
Вложено 430к, СЧА 446к, доходность за 9 мес 9.5%, +8% YTD
- покупал ФосАгро, Астру, ЦИАН, Мосбиржу

🏦 Рантье 
Вложено 19.32 млн, СЧА 18.44 млн, доходность за 31 мес 12% годовых
- дивиденды 265к ДО вычета налогов (в апреле было 348к)
- завёл 200 тысяч в Кредит.Клаб
- завёл 200 тыс в инвестплатформу Frontiers
- из Jetlend выведено 215 тыс руб, дефолтность перевалила за 20% (за июнь потери 2.14% от капитала)
- от Aktivo пришло 8520 руб
- от Потока пришло 10700 руб
- от NibbleInvest пришло 25914 руб
- заведено 250 тыс в инвестплатформу Frontiers

🚀 Хулиган Капитал (венчур) 
- первый большой ап-раунд в Neiry (+25% к чеку)
Сделки на Brainbox:
- новый стартап Qeepl
- новый стартап Supl.biz
- докупки Smartofood, Metacraft, FindTheJob

Нелепые инвестиции 
Вложено 1.65 млн, доходность за 4.5 года как бы +20.5% годовых (продать за эту цену нереально)

🎴 MTG  вложено 471к
- куплен дисплей бустеров Драконы Таркира за 9999 руб

📦 LEGO  вложено 143к
- куплено LEGO 40515 Pirates VIP pack за 1990 руб
- куплено LEGO 30259 Azari’s Magic Fire за 880 руб
- куплено LEGO 30463 Hidden Side за 990 руб

🍾 Виски  вложено 257к
- куплено 2 бутылки виски Penderyn по 4374 руб

🪙 Монеты вложено 783к
- куплен 1 доллар Моргана 1880 года S (самый распространённый) за 14444 руб.

#портфели",2024-07-07T15:56:52,Posts,,
"😊 Очень интересный suggest у нового Яндекс переводчика. 
😁 Видимо очень любит играть в WoW, и потом падает в fatal error. 😁😁😁

@shtxt",2024-07-07T17:44:06,Posts,,
"🤡 Тюрьма по-американски //

В Нью-Йорке решили растратить бюджетные средства интересным способом — закупив на десятки тысяч долларов более тысячи разных игр на PlayStation для тюрем. Власти так хотят улучшить обстановку в колониях. Местные жители инициативу раскритиковали.

@d_code",2024-07-07T17:45:24,Posts,,
"⚡️Ни одна из партийных коалиций во Франции не набирает абсолютного большинства в парламенте по предварительным результатам выборов, сообщили СМИ",2024-07-08T00:00:06,Posts,,
"Коалиция левых партий лидирует на выборах во Франции

Коалиция Макрона «Вместе за республику» получает от 150 до 180 мест в парламенте, занимая второе место. 

Правая партия «Национальное объединение» занимает третье место, сообщили французские СМИ со ссылкой на первые данные с участков.",2024-07-08T00:00:06,Posts,,
"Рекордный рост цен на квартиры в России привёл к повышению спроса на каркасные дома

Российский рынок недвижимости захватили загородные «каркасные домики». Всё дело в том, что из-за высоких цен на квартиры в новостройках россияне не могут позволить себе жильё и отдают предпочтение другим вариантам. В том числе даже москвичи.

Из-за ажиотажа не хватает мастеров: если раньше весь процесс от начала постройки подобия настоящего дома до заселения занимал не более месяца, то теперь покупателям приходится ждать в 3 раза дольше.

Подскочила вверх и цена: если в 2023 году каркасный дом площадью 100м² можно было приобрести за 1,5–2 миллиона рублей, то теперь цена достигает уже и 3–4 миллионов рублей.",2024-07-08T00:00:06,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:06,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:06,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:06,Posts,(File not included. Change data exporting settings to download.),
"Повторили сюжет индийских фильмов: разлучённые в детстве близняшки встретились в тиктоке

Элен Деисадзе познакомилась с Анной Панчулидзе 2 года назад. Её поразило, что девушка выглядит точь-в-точь как она сама. 

Спустя время новоиспечённые подруги узнали, что были удочерены. Девушки решились на тест ДНК — он показал, что они действительно сёстры, причём близняшки. 

Мы стали друзьями, даже не зная, что мы сестры. Но мы обе ощущали какую-то особенную близость.

Выяснилось, что девушки при рождении стали жертвами нелегальной торговли младенцами, процветавшей в Грузии более 50 лет. Украв новорождённых, злоумышленники подделывали их свидетельства о рождении. «Матерям [в таких случаях] говорили, что их дети умерли вскоре после рождения и что их похоронят на больничном кладбище», — поясняют журналисты.

Мать Анны, Патмани Паркосадзе, рассказывает, что заплатила тысячи долларов, чтобы удочерить её в 2005 году.

Я понятия не имела. В то время приходилось ждать целую вечность, чтобы удочерить кого-то. Мы с мужем лично ждали шесть лет, прежде чем у нас появилась Анна.",2024-07-08T00:00:06,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:06,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:07,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:07,Posts,,@ru2ch tik_WR.mp4
"Давненько мы вас не радовали конспирологическими теориями. С самого детства смотрим мультики: ""Ну, погоди"", ""Том и Джерри"", ""Летучий корабль"" и много-много других. Есть добрые, есть поучительные, а бывают и драматичные типа ""Ёжика в тумане"". Но мы решили собрать для вас странную мультипликационную четвёрку с телеканала Nickelodeon.

Вы их видели хотя бы раз, а вот задумывались ли над их персонажами и глубинным смыслом? К этому пришли далеко не все. Поэтому специально для тех, кто особо не вдавался в суть, рассказываем на карточках про причуды и странности некоторых анимационных картин для детей.

❤️ С любовью, Mash Room",2024-07-08T00:00:23,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:23,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:23,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:23,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:23,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:23,Posts,(File not included. Change data exporting settings to download.),
,2024-07-08T00:00:23,Posts,(File not included. Change data exporting settings to download.),
"Пьяный житель украинского села случайно пересёк границу на велосипеде и попал к российским военным в Марьинку. Его отпустили, но мужик подорвался на ВСУ-шной мине, как только вернулся домой.

60-летний Валерий Шиловец из подконтрольного Украине села Шахтёрское мчался на своём железном коне в город Курахово, но под властью зелёного змия сделал поворот не туда. Он угодил в руки российских бойцов в Марьинке. Штурмовики допросили деда и отпустили его с миром, не увидев угрозы. Судя по видео, незваный гость прилично наклюкался перед путешествием. 

По информации Mash, во время трипа Валерию стали поступать угрозы — вероятно, от украинских силовых структур. Спустя сутки он вернулся в своё село и там подорвался на мине ВСУ. 5 июля ему исполнился бы 61 год.

пункт призначення

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,,720.mp4
"Рейсы в аэропорту Шереметьево этим утром массово задерживались из-за ночного урагана. Люди ждали свои самолёты по несколько часов, у гейтов давка, в кафе и на лавочках — куча спящих на вещах туристов.

Со слов присутствующих, посадки на вылет до Красноярска, Сочи, Магнитогорска, китайского города Санья и остальных ждут со вчерашнего вечера. Люди спят на лавках, в кафе, прямо на чемоданах. К утру большинство пассажиров всё же улетели. Остальные продолжают стоять в очередях, чтобы сдать билет. 

Судя по сервису FlightStats, утром были отложены вылеты более ста рейсов, а на прилёт — свыше 150. Сейчас в ситуации с задержками самолётов разбирается Транспортная прокуратура.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,,11.mp4
"Экс-главу Сергокалинского района и отца одного из террористов напавших на Дагестан Магомеда Омарова задержали по подозрению в отмывании денег в особо крупном размере. Вчера мужчину освободили от административного ареста на 10 суток за мелкое хулиганство.

Ранее мы писали, что все значимые в регионе должности занимали родственники и друзья Магомеда Омарова. По информации Mash, племянник чиновника Амир Омаров — начальник отдела культуры, спорта и по делам молодёжи. Брат жены Ибрагим Омаров — руководит местным сельхозпредприятием.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,(File not included. Change data exporting settings to download.),
"Молния ударила в самолёт S7 во время вчерашнего урагана. Борт летел из Москвы в Новосибирск.

По информации Mash, следы удара нашли на послеполётном осмотре. Вероятно, разряд попал в самолёт во время набора высоты. К счастью, никто из пассажиров не пострадал. Рейс успешно долетел до Новосиба.

Сейчас А-321 отстранили от полётов и увезли на ремонт.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,(File not included. Change data exporting settings to download.),
"Три человека пострадали во время взрыва насосной станции в Волгограде рядом с больницей №15 Красноармейского района. На месте обрушились несущие конструкции. Очевидцы сняли первые секунды сразу после ЧП.

Местные говорят, что сначала видели яркие вспышки, а после — в нескольких домах отключился свет.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,,SQ.mp4
,2024-07-09T02:13:28,Posts,,SQ_1 2.mp4
,2024-07-09T02:13:28,Posts,(File not included. Change data exporting settings to download.),
"Два человека погибли во время пожара на насосной станции в Волгограде. По данным Mash, есть угроза повторного взрыва. Предварительно, под завалами могут находиться люди.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,,
"Взрыв на насосной станции в Волгограде выбил окна в двух подъездах соседнего дома. Рвануло с такой силой, что обломки здания разнесло на 50-100 метров по округе.

В результате ЧП погибли два человека. Спасатели ищут возможных пострадавших под завалами. Медиков не допускают на территорию станции из-за угрозы повторного взрыва.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,,13.mp4
"Причина взрыва на насосной станции в Волгограде — нарушение техники безопасности во время сварочных работ.

По информации Mash, жильцы ближайшего дома ещё ночью жаловались на шум на подстанции и сильный запах газа.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,,
"Этим жарким днём принесли вам холодную вкуснятину — три лучших рецепта освежающих коктейлей. 

Их придумал ростовский бармен Никита. Раньше был поваром в Таганроге. Три года назад переехал, долго искал себя — и нашёл, за стойкой. Его лучшие друзья — хайбол, лёд и тоник.

Теперь к мякотке. Коктейли — простые, из сезонных фруктов, на любой вкус. Малиновый мохито — нежно-сладкий, арбуз-базилик — освежающе-терпкий, смородина с грейпфрутом — отдаёт пикантной горчинкой.

кайфуем

❤ Подписывайся на Don Mash",2024-07-09T02:13:28,Posts,,КОКТ.mp4
"Международная выставка-форум ""Россия"" официально подходит к концу. С ноября 2023 года её посетили больше 18 миллионов человек.

Если вы только подключились к интернету, рассказываем: выставку организовали, чтобы показать самые важные достижения нашей Необъятной в различных отраслях. 89 российских регионов хвастались, чем богаты. А туристы удивлённо глазели и заполоняли соцсеточки фотокарточками.

Если вы в районе ВДНХ, гоните на праздничный концерт у павильона 75. Если нет, последний шанс посетить выставку — до 8 июля.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,,17.mp4
"Гроза влупила прямо по авто в Сыктывкаре. Эпичные кадры непогоды в Коми прилагаем. Ураганы прокатываются по всей Необъятной.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,,IMG_2729.MP4
"Трижды судимая экс-участница шоу ""Пацанки"" Вера Федоренко устроилась воспитательницей в детский лагерь. И тут же напоролась на заявление в Генпрокуратуру от 53-летней Ирины Соловьевой, с которой девушка подралась во время съёмок восьмого сезона.

Первый раз Федоренко загремела на 9 лет за то что во время драки случайно убила человека. Второй — за разбой в отношении несовершеннолетнего. Третий раз дама отправилась за решётку почти сразу после освобождения — в 2022 году она украла банковскую карточку на вокзале в Сочи.

Спустя 9 месяцев девушка вышла и попала на съёмки реалити-шоу. Там зацепилась языком с 53-летней актрисой Ириной Соловьевой. Слово за слово и эффектная вертушка прилетела женщине в живот. Фанаты были уверены, что это постанова. Ирина же после съёмок написала заявление в полицию.

26 июня в своём тг-канале Федоренко выкатила кружок с детишками и запилила сторис в футболке ""Воспитатель"". Говорит, мол приехала тусить на смену в лагерь благотворительного фонда ""Дикони"", отрываться с малыми по-летнему. Соловьева увидела ролик и накатала заявление уже в Генпрокуратуру. Просит проверить девушку и спросить с директора лагеря, как человек с судимостями может воспитывать детей.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,,14.mp4
"Газораспределительный узел горит под Алуштой в селе Виноградное, на месте работают 34 человека. Предварительно, из-за пожара завтра в городе не будет газа.

❤️ Подписывайся на Mash на волне",2024-07-09T02:13:28,Posts,,IMG_5776.MP4
"Певица Алсу подала иск в Савёловский суд Москвы на раздел совместно нажитого имущества с Яном Абрамовым. По информации Mash, беседу по иску назначили на 26 июля. На развод Алсу подала в конце мая.

Предположительно делить будут:
— апартаменты на Ленинградском шоссе в Москве на 57 этаже элитного ЖК.
— четырёхэтажный особняк на Рублёвке на 3000 квадратов.
— коттедж в Крыму, где личный пляж, причал, конюшня, теннисный корт, вертолётная площадка и даже собственная мечеть.
— квартиру в Лондоне рядом со стадионом Lord’s Cricket Ground на улице Сент-Джон-Вуд — там проходят самые важные матчи по крикету.

❗️ Подписывайся на Mash",2024-07-09T02:13:28,Posts,(File not included. Change data exporting settings to download.),
"📸  Камеру для Game Boy наконец смогли использовать как вебку

Команда Epilogue осуществила это с помощью собственной док-станции-эмулятора GB Operator, который может запускать старые картриджи на современных ОС. 

При правильной настройке их изобретение также «оживляет» игрушечную Game Boy Camera, позволяя 26-летнему аксессуару распознаваться системами Windows, macOS и Linux как веб-камера.
#news

😳а",2024-07-09T02:24:57,Posts,(File not included. Change data exporting settings to download.),
"🔫 Кейт Бланшетт согласилась присоединиться к касту Borderlands из-за скуки

Во время ковидной самоизоляции актриса настолько не могла найти себе места, что «проводила время в саду, слишком свободно пользуясь бензопилой». Тогда пришло предложение Lionsgate, и муж сказал ей: «Этот фильм может спасти тебе жизнь».

Готовясь к роли Лилит, Кейт купила PlayStation 5 и с головой окунулась в игры Borderlands, училась самостоятельно делать косплей героини и её макияж. Так она коротала время, пока локдаун наконец не отменили.
#news

😳а",2024-07-09T02:24:57,Posts,(File not included. Change data exporting settings to download.),
"🛶 В третьего «Ведьмака» вернули утерянные гонки на лодках

Мини-игра была частью «Дикой охоты», но разработчики вырезали её до релиза. Упоминания лодочных гонок мелькали в файлах «Ведьмака 3» все 9 лет с выхода игры.

И только в 2024-м внутри редактора REDkit, который выпустили в мае, нашли рабочие скрипты мини-игры и связанные реплики персонажей. Авторы мода склеили всё это, и теперь гонки на лодках доступны в «Дикой охоте» в том формате, который задумывали CD Projekt RED.
#news

😳а",2024-07-09T02:25:59,Posts,,
"🫶 Любовь, творчество, дружба, будущее рабочее место и первые шаги в науке — наши выпускники так много получили за время учёбы.

Они говорят спасибо университету, а мы — им: заканчивается конкурс для тех, кто уже совсем скоро получит заветные корочки.

💙 Условия — в сообществе во «ВКонтакте».

🎓 #всемдипломы",2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
"Прямо сейчас наши выпускники представляют университет в Москве на финале Всероссийского конкурса «Стартап как диплом».

Павел Антонов и Максим Воробьёв презентуют стартап-проекты экспертам:

1️⃣ Разработка и коммерциализация нового способа никотинозаместительной терапии;

2️⃣ АВК — автоматизированная водозаправочная колонка.",2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
"На следующей неделе в УрФУ:

➡️Шесть тысяч вчерашних студентов получат дипломы — на университетской площади состоится традиционный торжественный выпускной.

➡️100 учёных, журналистов, пресс-секретарей и просветителей обсудят аспекты научных коммуникаций: коммерциализации исследований, искусственный интеллект и корпоративные СМИ.

➡️30 студентов вузов новых территорий примут участие в молодёжном форуме, шесть секций которого будут посвящены актуальным направлениям истории современной России.

➡️Шесть полезных эфиров пройдут для наших абитуриентов и их родителей — продолжается летний марафон трансляций для поступающих в УрФУ.",2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
"⏰ В среду, 3 июля, приёмная комиссия в главном корпусе будет работать до 13:00 (время Екатеринбурга).",2024-07-09T02:31:25,Posts,,
"Глава Минобрнауки Валерий Фальков доложил Президенту о ходе реализации федпроекта «Передовые инженерные школы»

Университеты страны при поддержке государства и участии технологических партнеров открывают школы с современными лабораториями и опытными производствами.

«Каждая школа решает две задачи. С одной стороны, Вы поставили нам задачу по обновлению системы высшего образования, и это передовые площадки, где мы пробуем, как трансформировать инженерное образование. С другой стороны, это обеспечение технологического суверенитета», – сказал Валерий Фальков.

📍С 2022 года по всей стране создано 50 передовых инженерных школ, а к 2030 году их количество увеличится до 100. 

⚡️В проект вовлечено 160 высокотехнологичных индустриальных партнеров, которые за 2 года вложили в программы развития школ 19,5 млрд рублей. Субъектами РФ выделено порядка 1 млрд рублей. 

«Очень радует, что бизнес не просто не сопротивляется, а идет в авангарде этого процесса», –  прокомментировал Владимир Путин. 

⚡️В каждой инженерной школе ведется профориентационная работа со школьниками. Подготовку прошли уже 22 тыс. ребят. Важно, что такое обучение способствует развитию интереса к базовым предметам – физике, математике, химии, биологии. 

⚡️Больше 7,5 тыс. инженеров повысили квалификацию на базе школ, и 7,6 тыс. преподавателей – на предприятиях-партнерах.",2024-07-09T02:31:25,Posts,,Фальков.mp4
"Импортируемые из Германии, Италии, Испании, Китая и Южной Кореи газовые редукторы для грузовиков теперь будут производить в России.

➡️ Инженеры вуза проанализировали материалы, подобрали им замену, построили компьютерные модели, провели виртуальные испытания и разработали технологическую документацию.

Кроме того, они создали и спроектировали при разных нагрузках опытный образец по заказу «КамАЗа».

Успешно выполненным проект признало Агентство по технологическому развитию.

😌 УрФУ | Подписаться | Поддержать",2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
"🔬 Ночные экскурсии в Коуровскую обсерваторию и реалити-шоу с молодыми учеными представлены в числе лучших практик о популяризации науки, сообщила ТАСС руководитель отдела научных коммуникаций УрФУ Анна Маринович. 

Практики представили на форуме научных коммуникаторов ""SciComm Урал — 2024"", который проходит в УрФУ с 1 по 3 июля.

✔️ Подпишись на ТАСС / Урал+",2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
"Сегодня — #всемдипломы!

Любимый вузовский праздник: 6 000 вчерашних студентов пополняют ряды славных выпускников университета.

📊 Трансляция
😄 Группа события",2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
"Выпускной сегодня состоится в сопровождении Уральского академического филармонического оркестра.

Это один из ведущих филармонических коллективов России. Дирижёр — заслуженный артист России Алексей Доркин.",2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
"#цифрадня: мы на четвёртой строчке в топ-5 самых популярных вузов

➡ Сервисом «Поступление в вуз онлайн» воспользовались более полумиллиона раз — столько заявлений подали российские абитуриенты.

На портал поступает в среднем 8 000 заявлений в час, передаёт Минцифры.

Чаще всего абитуриенты подают документы одновременно в два вуза, а среди самых популярных специальностей в этом году снова лидирует ИТ.

УрФУ — в числе самых востребованных, при этом единственный вуз в пятёрке за пределами двух столиц.

Приёмная кампания на бюджет продолжается до 25 июля.

➡ Подать документы
➡ priem.urfu.ru",2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
"#всемдипломы: на площади у главного корпуса уже собрались выпускники. Скоро конфедератки полетят вверх, а дипломы окажутся в руках. 

Пока немного слов и эмоций от виновников торжества в карточках 📝
 
📊Трансляция",2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
"Дипломы уже в руках выпускников, а у нас в карточках их сегодняшние мысли 🎓",2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:25,Posts,(File not included. Change data exporting settings to download.),
"#новыйкампус — по графику

➡️ Строительство объектов второй очереди нашего студенческого городка в Новокольцовском районе Екатеринбурга идёт в соответствии с планом:

➡️ завершены работы по устройству фундамента;
➡️ возводятся монолитные конструкции вторых, третьих и четвёртых этажей;
➡️ стартовали работы по утеплению фасада корпуса радиофака и устройству кровли;
➡️ на площадке корпуса СУНЦа приступили к благоустройству территории.

Тепловой контур на всех объектах планируется закрыть к началу нового отопительного сезона.

На стройке трудятся более 700 человек.

📸 Пресс-служба «Синара-Девелопмент»

😌 УрФУ | Подписаться | Поддержать",2024-07-09T02:31:26,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:26,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:26,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:26,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:26,Posts,(File not included. Change data exporting settings to download.),
,2024-07-09T02:31:26,Posts,(File not included. Change data exporting settings to download.),
"🗓 Традиционная выставка-форум «Иннопром» состоится в Екатеринбурге 8–11 июля.

Главная тема в этом году — технологическое партнёрство.

Впервые часть событий примет наш #новыйкампус — так, панельные дискуссии состоятся в Общественном центре на улице Универсиады, 7.

Ключевые обсуждения мы проведём вместе с @minobrnaukiofficial и 🟣@sociocentre.

И, как всегда, наших улыбчивых студентов вы встретите среди волонтёров. Увидимся!

😌 УрФУ | Подписаться | Поддержать",2024-07-09T02:31:26,Posts,(File not included. Change data exporting settings to download.),
